Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,NVDA,PG,V,XOM
2013-03-12,-0.02155903638973311,0.010654754152864099,-0.008636861730539014,0.0015291932719705414,-0.003961773318639561,0.0014348051317394361,0.0031494706393071503,-0.002327094796305662,-0.008562124851064112,0.0
2013-03-13,-0.00018649156244754383,0.003538471589842773,-0.0027790403256766627,-0.00012700469342941112,-0.0023866701939856405,0.00035844096777370993,0.0,-0.004794926014572987,-0.0026909859683178494,0.0011213546489452497
2013-03-14,0.009688449694869927,-0.03402402094464296,-0.004567994300278988,0.007002329532517226,0.01674633500190903,0.007879579946160176,0.0007846686086945276,0.007682512359044269,0.008094319844589082,0.006385873902110317
2013-03-15,0.02580337528534349,-0.014751268425627684,-0.008812417822025354,0.001137673207823875,-0.01921561772555569,-0.003553687146406692,-0.008627007170619927,-0.01356746569226397,-0.013133444037332853,-0.005120918130119723
2013-03-18,0.027183059433182555,-0.015010299478950384,-0.007994730865747979,-0.004799038857926652,-0.010196073061623512,0.0021399175015563987,-0.007120327513910563,-0.0023583191851397345,-0.0030270729473811375,-0.006713776160635732
2013-03-19,-0.002699090658583647,-0.005738834865792186,0.004369789718743133,0.0006347547277008037,-0.0062607233401035245,0.002846962777888651,-0.006374227575884128,0.012474057644979109,-0.013095506095973541,-0.002139935185677122
2013-03-20,-0.005302891104538188,0.0033929991284114003,0.004178475336067855,0.007481446423210469,-0.0016264447250754488,0.004967831713476256,0.012028580094347374,0.0060950875423511075,0.021346246686013925,0.0005639078971486633
2013-03-21,0.0014380504624602608,-0.015119711181401096,-0.004234611462341054,-0.005537796911612158,-0.015675537434587494,-0.007415036508646833,-0.015848400877943813,-0.0047692998892796545,-0.009602686819921047,-0.005189814043161767
2013-03-22,0.02027701870615828,0.017206634221893724,-0.001170946646954385,0.009239080466175054,0.008893088662186077,0.004980454552932612,0.004831799450926155,0.0007769371287200677,0.014511329381066362,0.01270299715097023
2013-03-25,0.0036154005979269765,-0.0067119432882157826,-0.0008268106422382182,-0.0007522697150568192,-0.005330429459844077,-0.0031860566195510698,-0.005609271919533421,-0.007635136402445508,0.024424425724628662,-0.0030242694105125922
2013-03-26,-0.005263381375630538,0.01675653724354964,0.0034336334050724115,0.01468341102969739,0.002473244515667661,0.0,0.007252188491637668,0.00938956664769619,0.021097527045116138,0.012469174521677173
2013-03-27,-0.01964722130201013,0.019169472808723498,-0.012013695486026488,0.005194681788303068,-0.017886560833741294,0.007457753737108996,0.011999920602524083,-0.004392839881197985,0.007166029574993127,0.004992945167168861
2013-03-28,-0.020836592870400295,0.004485468455380559,-0.01055247478731336,0.0031997302182935616,-0.0064892237715400425,0.008459436314248725,0.014229501512666332,0.0,0.006995928636397419,-0.005188607397767386
2013-04-01,-0.03106233381652468,-0.018312164309255197,0.00881430217784085,0.004905652455624132,0.007795850314634478,0.0,-0.032735914073911965,0.00830518963381821,-0.014660750878314088,0.007323997955630324
2013-04-02,0.0020513797955559188,0.006536502385771525,0.014790374835440323,0.009276487945563128,0.009408577709810295,0.006640944408501381,-0.010475567540958353,0.016216431770410544,0.003585270240032523,-0.0020929993735907537
2013-04-03,0.005118900223154865,-0.016291996147636878,-0.008412755292976692,-0.007498106888238043,-0.023551365503618804,-0.008333298514993759,-0.0122151137221016,-0.01063850735012506,-0.0190534967672209,-0.007176193548104504
2013-04-04,-0.009884428400666057,0.00019306907071769963,-0.013805727505604826,0.0041431346884901465,0.013660724580863981,0.0014006369370447302,0.009893040278753817,0.005376273387297514,0.010500797148160768,-0.00177902312209266
2013-04-05,-0.010567804137325054,-0.013895344959315326,-0.015118058361571873,-0.004489788041108667,0.008843970600179274,0.0034964472475935704,0.017143038248604192,-0.003946799931024314,-0.007928533503848478,-0.00846583666222045
2013-04-08,0.007112463223675647,0.013582281098748705,-0.010471871005513056,-0.011335901540548643,0.013984382593313915,-0.0038327569386251703,-0.0024082455455041174,0.0071582128509111165,0.006842017088289465,-0.004606617451461514
2013-04-09,0.0018067891341031483,0.00845722567289009,0.0036136020052146556,0.005054609966178791,0.002058747357761126,0.03567686549574778,0.016090452804941036,-0.006726834748265187,-0.009261477843004129,0.001918719674937952
2013-04-10,0.02039940161225884,0.01390054981803357,0.01611267889737711,0.006133765352472009,0.011708997120412734,0.022627493403727605,0.015835548237685293,0.012522268827784844,0.013596763241550569,-0.0010133603973129235
2013-04-11,-0.003121489720160464,0.019186514381331232,0.0002658546228684333,0.0036575277565433773,0.0012181805717419447,-0.04425379375003313,-0.004676687983457994,0.005426351754431735,0.0037723525571509153,0.006089264119905735
2013-04-12,-0.010430029081288428,0.011191404074325506,-0.0004302937292204323,0.00510205241319639,-0.006084258939627496,-0.0051831365680744534,0.025059061719257425,0.005146710128486998,-0.011155873288311913,-0.0025780373961239444
2013-04-15,-0.02315035536285237,-0.01887350330243842,-0.010277770370083483,-0.012448808123548538,-0.02203595855758378,-0.0034730451766320503,-0.020626642392864936,-0.005369915864938735,-0.026908449212988295,-0.02809327144475715
2013-04-16,0.015219723637216243,0.017256831923197602,0.014630245917937712,0.021172728055843137,0.01168382300233839,0.009759289660493664,0.010920316357149629,0.005649604472611758,0.02120425628054856,0.0013875424276315051
2013-04-17,-0.05499258450482636,-0.018139072290644265,-0.013625124869436456,0.005512864229270775,-0.035058865182094556,-0.004832442504285828,-0.013117587202756575,-0.01298338563932977,-0.01505689312363978,-0.0061196644079714035
2013-04-18,-0.026688140761318646,-0.029842944746591882,-0.021276489123330244,-0.008581804538353999,-0.0032061443441512294,-0.0013877648360179906,-0.01954646421425199,0.010245147324738024,-0.005054617865142053,0.006273493104961281
2013-04-19,-0.0038770252063493604,0.003469283576692739,0.04433942687136927,0.015748918162497905,0.012650392808479793,0.034039907647714696,0.0023923702498467314,0.01953164405682495,0.01579890340225809,0.009582119644738318
2013-04-22,0.02084342718028509,0.012407804215407658,0.00030012561631731494,0.004024008962651315,0.002540677373662703,0.035605959614580796,0.0015914819866760244,-0.0003681662925109075,-0.0026229141337995587,0.007318120170758835
2013-04-23,0.01871201754560725,0.02029974793035838,0.009736067686947791,0.0073091494636274845,0.01731765899914861,-0.007459948580263331,0.026211141562955564,0.014005363195869869,0.013024875385165613,0.013736385456474487
2013-04-24,-0.0016496847541408455,-0.00044623021648870775,0.006869589723397684,-0.012405193647600066,0.01141791884197163,0.03790833012185413,0.03405555380872238,-0.05880092518559521,0.008451751866801471,0.0014559857857092684
2013-04-25,0.007201741841120546,0.022025412911738096,-0.005347616835672642,0.009835253728717186,0.00574713026022855,0.005667445152899742,0.008233588537851722,-0.0070019281749126305,0.010175309476243788,-0.0152077254937103
2013-04-26,0.02159772836592877,-0.07240620541693965,-0.009491894678239965,-0.0011735686230901488,-0.0024486819716548203,-0.004696008953812392,-0.004454485613470727,0.006789792342212442,-0.009065911516862535,-0.0007949588250769635
2013-04-29,0.03096856007355231,-0.0198971763890593,0.022010811449763024,0.00540451283804555,0.0008181572331764642,0.025794196693543547,0.011931458679254714,0.007523308227994185,0.004005901554979374,0.0023869956194801922
2013-04-30,0.029433232257231934,0.016296931722741048,0.006727359574970615,-0.004089792681548188,0.0018394869313387296,0.015025764427652577,0.014738424512326986,-0.011715135921548825,0.0033357187481117823,0.008842163636625155
2013-05-01,-0.007881907171248592,-0.021984971166203793,-0.005021012194206476,-0.011732499123300766,-0.020403763307880407,-0.011480208558690363,-0.008714596339688407,0.002865885216963626,-0.014484104685090538,-0.01663148276744275
2013-05-02,0.014181868987693802,0.017403182828007235,0.011189263945013517,0.011041161056923432,0.0014579178543121518,0.013447519771427219,0.011721673681481137,0.010001253682917266,0.05649975742745217,0.012798509296049199
2013-05-03,0.010010924454959325,0.021777911807005834,0.019418990204723707,0.006927849782937701,-0.010607296010275657,0.009951972727100689,0.004344630651471171,0.005529848400050108,0.023602785069935628,0.015683275730302038
2013-05-06,0.023845608955957553,-0.009029250101927344,0.018717852132150492,-0.012478277204372001,0.012823362023629326,0.007763088591742129,-0.002883798305220453,-0.005627464037964658,-0.003620278378485109,0.006221114807471562
2013-05-07,-0.004449828980631287,0.007860167748519276,-0.005014342055365217,0.010037741288545954,0.01992520968623368,-0.013036913125859306,-0.013015321093574728,0.0024440047334512993,0.005031122748427208,0.0062925266918736344
2013-05-08,0.01129384047319415,0.003686001269197492,0.019131385134098844,-0.0008182566263055246,0.012617145188963175,-0.009606683708665575,0.018315056263713547,0.006414935621139817,-0.0029478786513051913,0.006034588698105914
2013-05-09,-0.00872427112287777,0.005721382286550281,-0.00246084164498539,-0.0036274390228980824,-0.014469319854791163,-0.010003256318620535,0.0007195554072461086,-0.0029322075717646,-0.003793571060792922,-0.0004396644589808041
2013-05-10,-0.008319275781513591,0.01333795018826045,0.010040233461545034,0.00716385656853058,-0.0016315264085643433,0.0009184968756006384,0.045290984889850394,0.007032338495005064,0.0009518164519257688,-0.009776795206216549
2013-05-13,0.003907695892233942,0.0033379866088401045,-0.0030674232989118533,0.0010491950556281715,0.014501404637726312,0.010401233643416274,-0.0206326031309646,-0.002158323128926054,0.001007200507953332,-0.00044412903980406426
2013-05-14,-0.02392573614128135,0.014441796771287319,0.01090553429336949,0.013046255623095915,0.011274527930463574,0.022255656349241537,0.014747165334817458,0.011197083054583556,0.007768427768963804,0.01120997378997779
2013-05-15,-0.03381693089408333,-0.00659635689518645,0.032454240090091346,0.007703798517810556,0.01712100672328276,0.009543861316398505,0.0173010719253599,0.015225976128868002,0.00983392996457777,0.0014270418979955846
2013-05-16,0.013361375888783833,-0.009153641954686043,-0.01312391949997782,-0.0021679137215048216,-0.0023484054580706903,0.006794840611337616,-0.004761896432906698,-0.005949473543536032,-0.01078323425379446,-0.005918606434444418
2013-05-17,-0.0030375500493172725,0.02188395807328325,0.005874861152831645,0.0073184143647411215,0.02609389809789242,0.02318053991858826,0.016404468513814052,-0.0022445258923615707,0.02652928704257551,0.011686533353134188
2013-05-20,0.022319145000010865,-0.008410495915595506,-0.000715077754874005,-0.000908303911904218,-0.00019139647537136373,0.0060221178309625145,-0.002017160562073017,-0.01162179445361522,-0.016037469765990853,0.008282788572612887
2013-05-21,-0.007382699856203212,0.004595867019396405,-0.001716906886365721,0.006590267841521502,0.013960773877407018,-0.006556129482471973,0.010497320465283178,-0.0036665523402837907,-0.0003304253140630209,0.003026276467088751
2013-05-22,0.003843972006514429,-0.021944512371482205,-0.019350159913211762,-0.0014671742285237155,0.011504717998083613,-0.006886542547544727,-0.03485221135372274,0.00025351159731612505,-0.007766501187342678,-0.006572895977493998
2013-05-23,0.0017897969419968796,-0.004411287796181829,-0.007454367674685769,-0.006720296568500483,-0.0052209621752209445,-0.013291196355253443,0.015972112424343043,-0.0015225024036935597,-0.011324280103982343,-0.004339096605146198
2013-05-24,0.006807953414112999,-0.00022920239606116777,-0.010727320649654537,-0.004471697963124188,0.005811049996759854,0.003514262880942143,-0.006151754587281344,0.0404069241716325,0.013194595995737579,-0.002832588043222728
2013-05-28,-0.008334169400934677,0.0212042603234317,0.009103124456032674,0.009098953001325683,0.017517264526972998,0.021884542037249544,-0.0006877494389273542,-0.012457225182527232,-0.0023273822598742777,0.009286567194939366
2013-05-29,0.00795127217599445,-0.006584630719066675,-0.014705977304784845,-0.022371377624819222,0.0012822501749243376,-0.003997326730043382,-0.006194180934803395,-0.024239768037313758,-0.010498024129956152,-0.003247507725409604
2013-05-30,0.014900583222942743,0.004895908958705952,0.0028213730788584357,0.003969546403240987,0.017377041858494424,0.004300269038029381,0.013157999633282014,0.0024083128046983315,0.016222822152206273,0.00010874560194196192
2013-05-31,-0.004096940882664546,0.008882041251140116,0.0005283359563217349,-0.021049157939034946,-0.01851865341381853,-0.0037112494615658687,-0.01093629717058453,-0.029460591584319018,-0.01596384355731051,-0.01759158190108734
2013-06-03,0.0022015227580489682,-0.008618140798463458,-0.004120574213185901,0.006296112399923892,-0.0018315982513080753,0.01977090183101038,-0.0013824179665010705,0.01172528832075792,0.01150798136464748,0.01094254936650585
2013-06-04,-0.003128476002758118,-0.004421464018733889,-0.009831320517603936,-0.0072009887358932545,-0.008258555451228555,-0.016858323106601958,0.0013843316915029824,-0.0037340670248243724,5.517971727364568e-05,-0.007325106159474459
2013-06-05,-0.009347898834648372,0.005532531457254519,0.0006983156469069218,-0.0049940857118435655,-0.01868962780287442,-0.006002132225431445,-0.02142354487890563,-0.009176757837199734,-0.016537303378530877,-0.012556418139504033
2013-06-06,-0.014940005810025636,0.0024704081456361493,0.005746127151085911,0.00932105808722361,0.008862736381317848,0.005175740678476259,0.006355491075457076,0.0020867935257269377,0.012018922892029549,0.006469340154254821
2013-06-07,0.007640557492677003,0.03375272735248802,0.01745239778155705,0.0053277875347064185,0.014392833965880536,0.020308978929404198,0.01403518692803063,0.012106484190624878,0.0032896121445831206,0.013520863808264671
2013-06-10,-0.006609169681145333,0.015169576773485627,0.01192424715210083,0.0027089918961831216,0.0016582471892216955,-0.005607295783818023,-0.000692033068877218,0.00411550205289446,0.013282375884242192,-0.003607958446807613
2013-06-11,-0.0029392181176696175,-0.02237875626104302,-0.011693904130094412,-0.005285170829449792,-0.016004576853242525,-0.017761475322175868,-0.018697920957222447,0.000640623403604712,-0.014643795257507142,-0.007243747436166292
2013-06-12,-0.012362690619572736,-0.011318175148160026,-0.00889954754136757,-0.011217682875074408,-0.00579543551761208,0.004592301590055747,-0.008468942232085053,-0.0066565809379727225,-0.002838493572907441,-0.007958975287734149
2013-06-13,0.008722778346016868,0.015165482346406023,0.005757002891155549,0.013971636784799513,0.018615710721241463,-0.007999756860946339,0.022776164280651212,0.010696498470183391,0.017303870839224356,0.017717431171526465
2013-06-14,-0.013556244184373623,-0.006526716055277437,-0.002234996497707642,0.0,-0.019198349201651088,-0.009216615984366516,-0.0013919492496621277,-0.005100405648434503,-0.007243460394989243,-0.008211580216719527
2013-06-17,0.004534119099366629,0.014854541608066318,0.012810925512851679,0.008479888930753354,0.013551234103013954,0.017441637915803332,0.009756245829050103,0.011918817506816337,0.007848997282270842,0.010266907500908307
2013-06-18,-0.0005321434573860584,0.013306510914265157,0.016214397012307202,0.008524744595743039,0.0048283590631472695,-0.000571229500372028,-0.006211103364616943,0.0010130386047921824,0.0091034732946913,0.004589763785475265
2013-06-19,-0.020311962656881177,-0.012776852738080269,6.668052642599953e-05,-0.01736886886038491,-0.010349294685743415,-0.011149126278909294,0.030555530881874793,-0.018092380901171046,-0.007500020922336703,-0.010116349473430986
2013-06-20,-0.014562460761684992,-0.016968655533837862,-0.017697761169182535,-0.02639679788832827,-0.019981208256261818,-0.03180091595384149,-0.026954360503000485,-0.030408213577913346,-0.022832866569611143,-0.02142866168867652
2013-06-21,-0.00801267746790324,-0.00029254754996310695,-0.004306431592573157,0.00702039065550486,-0.009908600214127095,-0.006569142116746085,-0.0013847588829452029,0.02897021315498116,0.005827809078449597,0.0048284208320927835
2013-06-24,-0.026505405800057225,-0.010059980029217264,-0.012645664084376285,0.01694719522432031,-0.02001552627620029,0.013525311524642314,-0.020804798993622087,-0.010977689234859311,-0.006852455625680265,-0.011175237335175003
2013-06-25,0.0002236782182352126,0.005469081161378675,-0.004127436730774536,0.008745783322236855,0.02278110586098281,-0.0014826649864334573,0.0070820670069706715,0.001436029527358329,0.012340614442018394,0.007119788688725315
2013-06-26,-0.01132564115335144,0.020140407330993204,0.008600761318331873,0.01921518937277389,0.008064104569479369,0.020195799465773767,-0.0056255413844871205,0.00925834480868959,0.01207952810482582,0.0077436761560905065
2013-06-27,-0.010777045896658177,-7.208303195660459e-05,0.003914601709937404,-0.003218697429694939,0.012380727380338463,0.007860286135533245,-0.009193662583700135,0.0034880852301522047,0.008814874709293541,0.002672561697507625
2013-06-28,0.0069835748379045715,0.0005044114353507378,0.0037624831266449554,-0.009802930333844273,-0.006772665892454066,-0.0023105393282015774,0.0021413921376991496,-0.008754734228494154,-0.00819469967620734,0.0034428277149030073
2013-07-01,0.0320025672022608,0.01588101836718625,0.008530630009241591,0.008968102633142738,-0.005683072321945759,-0.005211295819302464,0.0042734505462069805,0.013378464963715198,0.01351559046625117,-0.0005532811617846578
2013-07-02,0.022652642861682892,0.005778096848689351,-0.006273468456679421,-0.000693073533323818,0.013241095715876394,-0.012223685437954601,-0.0007094831250785694,0.0053829725420284635,0.00010790467733334808,0.0037652960905909527
2013-07-03,0.005519979884256898,0.0010573674796678922,0.0046696820054794586,0.0024261778354532915,-0.0005677834971441476,0.002061985910096542,0.002839039599582316,0.001657356102396479,0.009716969640670925,0.0005516533957439229
2013-07-05,-0.008032364850918072,0.006513377697337397,0.007964503893771901,0.012560953756059368,0.023119375851651025,0.005880987658709591,0.007784848896589036,-0.002927285742278851,0.020049580953153123,0.0097034617252858
2013-07-08,-0.005677882438925974,0.016475468105384472,0.012982708884115457,0.008193608079365422,0.013150329783852444,0.0035080308016337547,-0.004915759226872929,0.005361126104569847,-0.01409921176225759,0.007425795136889679
2013-07-09,0.01758853253137227,0.0032347934416716573,0.00016592050581198947,0.0032732753970330375,0.003473277888604631,0.0005822411732894217,0.004940043290258211,0.01028440481009718,-0.004785368119615052,0.011815389691959943
2013-07-10,-0.003835737622963631,0.0027441403643204687,0.0008282757068289737,0.004050466745801895,-0.001092817371116217,0.010189532646659893,0.01334289053145743,0.00289049716842249,-0.0026706951828144865,-0.005570617878536299
2013-07-11,0.0155922411954601,0.025074395601190735,0.01572879755153478,0.004818819003730823,0.005653655362746646,0.02853020330496059,0.01385975076399304,0.012155400183095244,0.017461232948203786,0.0048480651447662115
2013-07-12,-0.0018256980596274008,0.026329826067573503,0.002999233605320395,0.003568639321027689,-0.0030827796759852477,-0.0005601856930557148,0.0006836060019890233,0.009657343621396475,0.004001147288693385,0.0013935086558711784
2013-07-15,0.0021804687214361795,-0.0031864599391348003,0.0018308646609714874,0.004555953972476434,-0.0014557166904684005,0.014016892894049171,-0.0020491549048926583,-0.0004905338856712183,-0.0024646517057984596,-0.001605710311184838
2013-07-16,0.006457273997051871,0.000978591742462509,-0.005493699064370583,0.0,0.0021861232613968884,0.0027650546325823644,0.005475721049461368,-0.006625153143054119,-0.004573009250542381,0.0005362130514394714
