Date,Close,High,Low,Open,Volume
2013-01-02,31.34091567993164,31.579516578942584,31.032139148223457,31.565480916997377,31413000
2013-01-03,31.277740478515625,31.404058694129066,31.01808755843352,31.397042205273838,24227700
2013-01-04,31.83213233947754,31.881255785672096,31.186505697020902,31.19352486192129,24487700
2013-01-07,31.867225646972656,31.92336826778211,31.593537063095315,31.64266051778984,24456900
2013-01-08,31.930389404296875,31.930389404296875,31.551434689759184,31.860213795098588,19624200
2013-01-09,31.909345626831055,32.421635204031276,31.677761237081434,31.972504762487443,25920600
2013-01-10,32.38653564453125,32.39355213393568,31.951438344683353,32.20407479568468,23413600
2013-01-11,32.37952423095703,32.38654339906973,31.90934169448026,32.260225143323794,19723900
2013-01-14,32.197059631347656,32.40758912350388,31.916351857120873,32.20407612104085,19079500
2013-01-15,32.52688980102539,32.61110374368762,31.82512300767401,31.92337260744661,29898000
2013-01-16,32.856719970703125,32.86373913754156,31.979511507843625,32.21811231682252,43453600
2013-01-17,32.59004211425781,32.89180198654951,32.48477872345227,32.56197348292606,41086800
2013-01-18,32.604068756103516,32.702315631175786,32.40757500595897,32.54792883193074,28679100
2013-01-22,32.66021728515625,32.66723377306638,32.372493094353906,32.456704334410745,24257300
2013-01-23,32.44267654418945,32.590046919261546,32.22512788787276,32.44267654418945,19105100
2013-01-24,32.540924072265625,32.84268399471744,32.33741374540211,32.44969632047527,20008200
2013-01-25,33.09531784057617,33.09531784057617,32.709346686600604,32.800577108203846,26009100
2013-01-28,32.730403900146484,32.9830403824643,32.618121316563894,32.87075779888171,19706800
2013-01-29,33.06724548339844,33.09531679331539,32.45670921635576,32.47776136027974,19907400
2013-01-30,33.07426452636719,33.22865137628124,32.954962798177625,33.0111054178027,18631300
2013-01-31,33.01813507080078,33.13743684655498,32.898835972075105,32.99006374979644,19536000
2013-02-01,33.57954025268555,33.68480634331958,33.13040992976575,33.26374733483924,24520000
2013-02-04,33.46025085449219,33.55148131427923,33.24972128939249,33.3620039025809,20822600
2013-02-05,34.23920822143555,34.2462247126513,33.63568824980509,33.64270474102084,28067500
2013-02-06,34.11288070678711,34.267270241923114,33.90936771538557,33.97954331661416,28282600
2013-02-07,33.84621047973633,34.21112951581502,33.61462884122216,34.14095391069623,21429600
2013-02-08,34.12691116333008,34.16901544684177,33.86725558888116,33.9163817146901,15218300
2013-02-11,34.147972106933594,34.31639731547451,33.95147826115908,34.04270601696704,13935900
2013-02-12,34.48482131958008,34.604123071771866,34.10586659195155,34.24622049222449,16388000
2013-02-13,34.16200256347656,34.70236323412355,34.035684345557655,34.63218495915335,21635600
2013-02-14,34.540950775146484,34.59007421995009,33.94444759577461,33.96550241285256,18017800
2013-02-15,34.302364349365234,34.70938772997599,34.084815662313986,34.63219294821496,20016200
2013-02-19,34.70237350463867,34.86377956929869,34.47078914423848,34.47078914423848,20445900
2013-02-20,34.11288070678711,34.76552397091785,33.93743902668804,34.6321865807449,24786700
2013-02-21,33.86024856567383,34.00060246300967,33.5655077905937,33.972531148136916,24437700
2013-02-22,34.32340621948242,34.32340621948242,33.97252289984877,34.12691241713631,23584100
2013-02-25,33.47426986694336,34.52691984592254,33.43918206971619,34.45674157444086,32775500
2013-02-26,33.404083251953125,33.86724901993559,32.877758393926385,33.8391803953811,39401400
2013-02-27,34.58304977416992,34.667263675567725,33.51636444970344,33.579523537238515,31921200
2013-02-28,34.33042526245117,34.77253902765413,34.21112620987199,34.498850446299556,24711500
2013-03-01,34.32340621948242,34.68130602761674,33.944451591791534,34.105857597579735,25923400
2013-03-04,34.456748962402344,34.48482027701386,33.91639087978417,34.1970959948156,17695200
2013-03-05,34.73044204711914,35.165536737820446,34.60412380191101,34.73044204711914,25561100
2013-03-06,35.10938262939453,35.22166517987424,34.82165842647606,35.00411924414758,19607900
2013-03-07,35.53044891357422,35.69185493398056,35.09535163036318,35.123422940962776,24245400
2013-03-08,35.22868728637695,35.68483401458545,34.81464484497169,35.50237585870752,32711900
2013-03-11,35.42517852783203,35.6286914893802,35.02517177004545,35.24973687346854,19473000
2013-03-12,35.28483200073242,35.558520610084564,35.12342596642289,35.33395545999933,18003400
2013-03-13,35.200618743896484,35.39009608048597,35.16553094312679,35.29184916751978,16680200
2013-03-14,35.79010009765625,35.79010009765625,35.22166813237538,35.26377509622013,26378700
2013-03-15,35.10237121582031,35.29184854908952,34.491834926637885,35.06728341566547,60880800
2013-03-18,34.74446487426758,34.84973094018703,34.351477272493135,34.51989976553154,28011400
2013-03-19,34.526939392089844,35.08133600402353,34.16202020488143,34.84273509996529,24411500
2013-03-20,34.47078323364258,34.83570227783521,34.414643283704834,34.78657881775426,19385300
2013-03-21,33.93043518066406,34.5479909230201,33.93043518066406,34.23921439035648,23535900
2013-03-22,34.232181549072266,34.38657109225781,33.923405139728914,34.12691814174118,22791500
2013-03-25,34.04970932006836,34.61112195859255,33.79707296347582,34.41462820436574,23581400
2013-03-26,34.1339225769043,34.36550680989782,33.909357508137305,34.20410083403572,16417500
2013-03-27,33.52338409423828,33.90233862488496,33.37601378021788,33.825143886009535,26530100
2013-03-28,33.305843353271484,33.63567452340536,33.17952514671073,33.57251542012499,27506700
2013-04-01,33.56549072265625,33.67777324802405,33.32689002162134,33.36899429549266,17442200
2013-04-02,33.88129425048828,33.95147252428372,33.60058918638877,33.69181692678171,17273700
2013-04-03,33.083343505859375,33.944853020835865,32.85737423861409,33.916606188988666,33467400
2013-04-04,33.53528594970703,33.570593143912774,33.11865459304029,33.16102214858068,21514000
2013-04-05,33.831871032714844,33.92367189651358,33.012731701456104,33.04097853551208,22961500
2013-04-08,34.304988861083984,34.3120492212301,33.60589468092387,33.81068014411647,18672300
2013-04-09,34.375614166259766,34.57333663840013,34.22025925599711,34.41798442190412,20066700
2013-04-10,34.77811813354492,34.99702705500434,34.516841655121084,34.559209212085506,20388900
2013-04-11,34.82048416137695,35.02526694732448,34.48153027793696,34.749867085389866,22584700
2013-04-12,34.60862731933594,35.01113782142414,34.21318256379931,34.53095259504507,37805900
2013-04-15,33.84599304199219,34.84167100403816,33.82480926421448,34.17082353882619,31527300
2013-04-16,34.2414436340332,34.262627413674934,33.605903307116456,34.19907338098326,23865500
2013-04-17,33.040977478027344,34.0225320330435,32.751454172635775,33.97310142191076,43466300
2013-04-18,32.93504333496094,33.422291632695426,32.518412098953064,33.048027939958054,26106800
2013-04-19,33.3516845703125,33.44348543119766,32.9774234591314,33.29519359775982,19746100
2013-04-22,33.43642044067383,33.5352843510096,33.0974665436781,33.47173032696252,15230100
2013-04-23,34.01546096801758,34.064894261276194,33.46466132008695,33.669446771566776,20568500
2013-04-24,34.403846740722656,34.545075480122044,34.008399266613985,34.12138387439282,16459300
2013-04-25,34.60157012939453,35.04644821388398,34.523892704224004,34.61569354249514,19058800
2013-04-26,34.516841888427734,34.66513372633822,34.3261797995001,34.50271847142202,13929000
2013-04-29,34.545082092285156,34.67219013708637,34.35442271884938,34.658069415456055,13496300
2013-04-30,34.60862731933594,34.778105567255466,34.40384458254677,34.57332013670093,13802600
2013-05-01,33.90248107910156,34.53802129507751,33.789496451124286,34.43209702782618,17686400
2013-05-02,33.951908111572266,34.071953078114646,33.69062901892322,34.071953078114646,15529300
2013-05-03,33.59177017211914,34.38972553091445,33.17513889916574,34.340294930205204,43257900
2013-05-06,34.02252960205078,34.17082142485318,33.59177485544433,33.69063607064592,20829500
2013-05-07,34.700435638427734,34.87697428346961,34.07901885362588,34.297927743233544,24291600
2013-05-08,35.13825607299805,35.3006740216756,34.67925714227502,34.75693458892089,23559300
2013-05-09,34.62982940673828,35.17356888466768,34.545088897666226,35.095891431568255,18103100
2013-05-10,34.57332992553711,34.76399199826721,34.34736066017538,34.636883949780476,16199600
2013-05-13,35.07469177246094,35.09587823864802,34.32616974673471,34.48858495408598,23979500
2013-05-14,35.47014236450195,35.60431075788927,35.0676344905742,35.1453119212911,24188400
2013-05-15,36.07742691040039,36.31751950421287,35.41364277163185,35.44894995141733,27467000
2013-05-16,35.99270248413086,36.47994821084879,35.900901627642156,35.92208540461411,21389500
2013-05-17,36.93189239501953,36.95307886899902,36.190430456134955,36.19749081828375,26080300
2013-05-20,36.92482376098633,37.16491642675808,36.65648426541415,36.91776070665325,22020000
2013-05-21,37.44032287597656,37.8993218191145,37.03781490862135,37.09430588440407,37112600
2013-05-22,37.871063232421875,38.81024723341592,37.63097061595269,37.729831806187285,46968300
2013-05-23,37.67333984375,37.98404953412081,37.18609422989421,37.29907883718391,25294200
2013-05-24,37.89226150512695,37.89226150512695,37.22847704968523,37.35558511256482,18342300
2013-05-28,38.5560302734375,38.591340149467115,38.15352246934096,38.52778614388527,27162300
2013-05-29,38.60546875,38.81025422021832,38.06879246621207,38.19590050332924,20482600
2013-05-30,39.27631759643555,39.474042713672745,38.506608984509214,38.55603959037701,24890800
2013-05-31,38.548973083496094,39.42460582196643,38.548973083496094,39.33986534504747,24990100
2013-06-03,38.47836685180664,38.739643309822696,37.45444210280389,38.556041598096506,28279600
2013-06-04,38.16059112548828,39.113898655432564,38.04054345564373,38.51366838750701,22022600
2013-06-05,37.447383880615234,38.323016917293366,37.21435422414083,37.97699991978109,24326000
2013-06-06,37.77927017211914,37.793393587024184,36.91070035870364,37.31320825531653,23940900
2013-06-07,38.323020935058594,38.471312795067924,37.71572738214411,37.969943538598244,21691000
2013-06-10,38.38656997680664,38.725523910029764,38.14647727071946,38.584292431078524,16007000
2013-06-11,37.77220916748047,38.167654003014974,37.50386967639212,37.75102269860119,17600800
2013-06-12,37.55330276489258,38.20296371982468,37.405010941758,38.06173495137237,18479100
2013-06-13,38.252384185791016,38.30181747416252,37.40500102467708,37.42618479557532,17090200
2013-06-14,37.518001556396484,38.22415628634457,37.36264665380262,38.160602252898585,17185300
2013-06-17,38.02641677856445,38.31594000082291,37.80751061890897,37.92049522530824,16856600
2013-06-18,38.21002197265625,38.32300658947898,37.9346221375112,38.15352831736201,13259100
2013-06-19,37.8145751953125,38.49248290930736,37.79339142105197,38.12528491788449,20840000
2013-06-20,37.05899429321289,37.553303068085114,36.910702468881055,37.48268868328884,31857100
2013-06-21,36.69179153442383,37.41206953328287,36.501129473511206,37.39794611835239,44412200
2013-06-24,35.9573860168457,36.331649735374256,35.38540259315381,35.92914188397417,30736500
2013-06-25,36.77653503417969,37.11548893895698,36.37402441013009,36.37402441013009,20951400
2013-06-26,37.07310485839844,37.284950633121966,36.63528989813446,37.179029092642786,19332000
2013-06-27,37.53209686279297,37.77218939889722,37.34143490526037,37.4473564191577,17093600
2013-06-28,37.27790451049805,37.51799719854341,37.129612680937555,37.51093414355508,18256000
2013-07-01,37.0660514831543,37.87106719502859,37.023681242720926,37.581543953148085,23511100
2013-07-02,37.556846618652344,38.076098157205635,37.07315973359273,37.39324704185411,23935300
2013-07-03,37.5355224609375,37.56397527977794,37.1371911374018,37.208323184502895,10442300
2013-07-05,38.4033203125,38.41043216159224,37.777371769370944,37.95519784419313,17070200
2013-07-08,38.9083366394043,39.057709856198926,38.445987867333386,38.79452808659745,21786900
2013-07-09,39.04347610473633,39.24264035633759,38.54556276232376,39.171511041739834,20508700
2013-07-10,39.00080871582031,39.228425831818505,38.723397811875586,38.95812948904188,16915000
2013-07-11,39.22130584716797,39.74055749082538,38.801636338813395,39.71921923709183,21322600
2013-07-12,39.10039520263672,39.72634098436827,38.94390740049865,39.48449743261415,32569200
2013-07-15,39.04347610473633,39.47737197864715,38.83719729362964,39.47026013255114,28292000
2013-07-16,39.12882995605469,39.41335262767512,38.96523036956619,39.050588799097895,19222700
2013-07-17,39.31376647949219,39.53427166308085,39.007905588524594,39.15727875478997,19166600
2013-07-18,40.09620666503906,40.210015199184376,39.470261083944585,39.48448477647945,24563100
2013-07-19,39.94683837890625,40.23136110591863,39.76901235287597,40.195793729984715,17762600
2013-07-22,40.23136901855469,40.3096102061321,39.79747299555731,39.95395808412249,15999700
2013-07-23,40.309600830078125,40.466088595654455,40.167342185092075,40.345168204734364,10577100
2013-07-24,40.28115463256836,40.49454533413577,40.10332859569385,40.487430773151196,16665000
2013-07-25,40.18868637084961,40.18868637084961,39.75479038473553,40.15312170435389,13870200
2013-07-26,39.86859130859375,39.98951440760808,39.54850394462594,39.87570586857615,16762300
2013-07-29,39.612518310546875,39.833023524743375,39.39201580975977,39.81879711930398,10049100
2013-07-30,39.35647201538086,39.82593279010022,39.17864592323852,39.7405743122161,14207400
2013-07-31,39.640968322753906,40.02507310227134,39.484480587378094,39.5342743596052,19404900
2013-08-01,40.217132568359375,40.3878440247982,39.97528907722964,40.089097619325415,15979400
2013-08-02,40.18156433105469,40.20290258285775,39.84013602174909,40.025076582073744,11007300
2013-08-05,39.90416717529297,40.24559560168795,39.840149684520206,40.06776953992032,9370200
2013-08-06,39.47026062011719,39.90415378597835,39.3422256815321,39.8259126243181,10588600
2013-08-07,39.335113525390625,39.45603662518049,38.96523509281225,39.16440207245268,12828400
2013-08-08,39.00080871582031,39.64098083703645,38.502895257045495,39.420475568796306,18587100
2013-08-09,38.78028869628906,39.22841091007015,38.64514193301306,38.90120905605038,12652500
2013-08-12,38.47443389892578,38.638033495146736,38.18279936419982,38.43886924120983,15133000
2013-08-13,38.6166877746582,38.9083222529815,38.12588636750781,38.56689672080366,15078100
2013-08-14,38.517112731933594,39.01502336180806,38.41041604644082,38.645147669161155,15785800
2013-08-15,37.905399322509766,38.18280751065359,37.62087657325916,38.06899895363536,16933200
2013-08-16,37.905399322509766,38.25393684126123,37.74891153908093,37.74891153908093,17139000
2013-08-19,36.86687469482422,37.6635341357157,36.84553373718916,37.620854933854055,22793300
2013-08-20,37.07315444946289,37.24386856067302,36.03465152037674,36.83131104140363,18701500
2013-08-21,36.724632263183594,37.14430180009541,36.47567419457599,36.93090839460035,17136200
2013-08-22,37.13718032836914,37.45726766363508,36.93801608127449,36.98780714304815,14658500
2013-08-23,37.21543502807617,37.28656436175865,36.91668857051758,37.17987036123493,11126800
2013-08-26,36.845550537109375,37.37191674643524,36.83843869026065,37.10162043821873,16548400
2013-08-27,35.99197769165039,36.66771696631174,35.95641303791225,36.29072675255094,23596800
2013-08-28,35.97776794433594,36.31207907513026,35.65768050982206,35.79994189331825,18748100
2013-08-29,36.06311798095703,36.40454361926052,35.88529195808585,35.98487409674815,13576000
2013-08-30,35.94219207763672,36.15558545920502,35.77148062847355,36.14847089933431,15863100
2013-09-03,36.36897659301758,36.7886460882472,36.15558592212667,36.454332318692025,15277200
2013-09-04,36.89533615112305,37.05893573855619,36.22671139638639,36.39031098381953,19923800
2013-09-05,37.06605529785156,37.3576898562528,36.92379394202932,37.0091496701588,13913200
2013-09-06,37.386138916015625,37.492832887111504,36.475667958222935,37.279442231510345,22339900
2013-09-09,37.599525451660156,37.83425433307826,37.357682011569594,37.542619835916916,19936400
2013-09-10,38.175682067871094,38.36062261619116,37.91250036354866,38.28949330585837,20233200
2013-09-11,37.88404846191406,38.23970044891945,37.74178983783936,37.962292333200736,16028600
2013-09-12,37.15853500366211,38.204150400127084,37.04472643284244,38.004986079545255,21976700
2013-09-13,37.407493591308594,37.55686684447077,37.151423606795944,37.19410284201825,11942900
2013-09-16,37.7987060546875,38.04766416130144,37.68489748730721,38.019211341103805,17055300
2013-09-17,37.763126373291016,37.926725954272484,37.61375319675262,37.83425568209715,13207000
2013-09-18,37.99074935913086,38.31794857226617,37.386141999493454,37.47860957272107,20844500
2013-09-19,37.52128982543945,38.23259389795963,37.36480206119391,38.14723816901193,22452200
2013-09-20,37.556846618652344,38.03342165837687,37.556846618652344,37.66354329254251,30792200
2013-09-23,36.603702545166016,37.25810362463235,36.55391148311426,37.04471297106636,28189500
2013-09-24,35.79282760620117,36.468567147931516,35.77860119640145,36.283626533945416,34906900
2013-09-25,36.7744255065918,36.91668688085566,35.607887121766176,35.721695678495266,39175500
2013-09-26,36.9095573425293,37.386132345916124,36.66060207364665,36.93801014851844,22298700
2013-09-27,37.15853500366211,37.27234357448177,36.55392476653669,36.632168667739656,23026000
2013-09-30,36.76730728149414,37.05183000166804,36.589481259737894,36.79576009619348,21350600
2013-10-01,36.95936965942383,37.051839975383224,36.59660567129158,36.73175250737801,19188000
2013-10-02,37.32479476928711,37.58275116895747,36.751559844130604,36.77305529963655,23841200
2013-10-03,37.217315673828125,37.4036187511444,36.90203711743135,37.26030932245496,18614500
2013-10-04,37.740394592285156,37.747561567436605,37.267475368094495,37.310469018802785,17407200
2013-10-07,37.13848114013672,37.51824862950267,37.13848114013672,37.46809076235618,16159300
2013-10-08,36.45062255859375,37.23165627168643,36.4291270955639,37.138507442956616,19536000
2013-10-09,36.36461639404297,36.78737756096485,36.006344311343035,36.66556363147936,24721200
2013-10-10,37.632911682128906,37.66157411373828,36.81605151506128,37.14566127836929,24328700
2013-10-11,37.62575912475586,38.22765675218483,37.374969585577524,37.948204770414414,32498800
2013-10-14,37.76905059814453,37.86220212545889,37.08833294481591,37.21731114158974,18881600
2013-10-15,37.48243713378906,38.005514198045056,37.38928559995174,37.91236266420773,17566500
2013-10-16,38.693389892578125,38.72921655876174,37.6758983592865,37.69739381231678,24864000
2013-10-17,38.84386444091797,38.901189294874726,38.413938969840196,38.542917157843426,17791000
2013-10-18,38.908355712890625,39.108989979570694,38.55008355580434,38.87969328430781,24796600
2013-10-21,38.88685989379883,39.30245417075715,38.61457229161258,38.88685989379883,19471700
2013-10-22,38.421104431152344,39.18064236982547,38.421104431152344,39.15914691560816,24820900
2013-10-23,37.79771041870117,38.23480286278267,37.7762149651888,38.19897619579556,21034400
2013-10-24,37.60424041748047,37.89802343896862,37.33911982086903,37.86219677457237,17759000
2013-10-25,37.81205368041992,37.91236947330777,37.310471982580324,37.37496109706542,20889600
2013-10-28,37.74755096435547,38.04133399483974,37.61857278186,37.898024599467064,14836800
2013-10-29,37.783382415771484,37.96968547337429,37.43944146335058,37.85503848923399,23363100
2013-10-30,37.69023895263672,38.14882972073551,37.61858559724019,37.97685784102343,16157200
2013-10-31,36.93067932128906,37.76903450980822,36.93067932128906,37.7260436181294,23738000
2013-11-01,37.62575912475586,37.76906860431532,36.75874073685251,36.86622352987235,25794400
2013-11-04,37.288970947265625,37.804881052614,37.26030851546851,37.79055257011538,18891300
2013-11-05,37.22447967529297,37.353457877471214,37.016681156961376,37.15282359997184,14532200
2013-11-06,37.33195114135742,37.503922949356934,37.138486615781815,37.446598102224044,14013000
2013-11-07,37.009525299072266,37.50394003047777,36.959367401686215,37.35346633831963,17348900
2013-11-08,38.66474533081055,38.67191230739833,37.11700912933216,37.138507325694825,31183100
2013-11-11,38.76506042480469,38.80088984028505,38.478444234766215,38.62891793954146,12062800
2013-11-12,38.67190170288086,38.75072202332845,38.40677830984808,38.64323927119084,15964800
2013-11-13,38.79370880126953,38.83670244422056,38.08433145967508,38.3494520910407,22121900
2013-11-14,38.980018615722656,39.051671966337544,38.478436961218115,38.87970009810166,17634000
2013-11-15,39.316795349121094,39.3812844624721,38.82954487789136,38.88686974904794,20530100
2013-11-18,39.94017791748047,40.126478220809915,39.62489669636991,39.761041853994705,22318800
2013-11-19,40.23396301269531,40.585068184404285,39.9688396571115,40.10498482170847,22979900
2013-11-20,40.19814682006836,40.44177206827364,39.96168854782819,40.43460782570898,17682800
2013-11-21,41.00066375732422,41.12964194381992,40.327110398202365,40.327110398202365,22843600
2013-11-22,41.172645568847656,41.21563922209369,40.886029414075,41.02217188258699,16730600
2013-11-25,41.30877685546875,41.659882005136886,41.13680503381542,41.201294125260496,18649600
2013-11-26,40.96484375,41.53091450570126,40.96484375,41.29445626517546,16263300
2013-11-27,41.186973571777344,41.43776576270335,41.07949354715198,41.25862965492767,11238900
2013-11-29,41.00066375732422,41.452084676659716,40.986332544002536,41.25862013031562,7128800
2013-12-02,40.82870101928711,41.380440554691,40.77137888663999,40.91468558495783,12465300
2013-12-03,40.742713928222656,41.00067034264571,40.22680109937654,40.76420938495795,20426800
2013-12-04,40.97916793823242,41.17980220292827,40.276954845295954,40.44175970791782,20287200
2013-12-05,39.997501373291016,40.656723530319915,39.94734349251049,40.63522534327148,21324900
2013-12-06,40.16948318481445,40.671062117262224,39.85420187481851,40.534919654655,18661200
2013-12-09,40.49191665649414,40.50624787031316,40.19096936649337,40.32711179767473,12714000
2013-12-10,40.62808609008789,40.893206870609646,40.37729379854466,40.477612355202666,14543700
2013-12-11,40.1766471862793,40.67822884912601,40.09782685925193,40.513423953250694,17836100
2013-12-12,40.34860610961914,40.55640185653728,40.06198732756758,40.16230308126584,15325300
2013-12-13,40.24829864501953,40.52775326408161,40.1551498387322,40.39160807529238,11461300
2013-12-16,40.427425384521484,40.80002872355755,40.36293902590696,40.370103265731,26379200
2013-12-17,39.925865173339844,40.599416099594364,39.88287151419143,40.599416099594364,18338500
2013-12-18,41.014991760253906,41.03648721185418,39.696550305252195,40.01182877345289,27685900
2013-12-19,41.00783157348633,41.22996129924468,40.71404850827028,40.91468004547158,16790000
2013-12-20,41.34461212158203,41.55957489331575,40.98633992422586,40.99350416547701,22001700
2013-12-23,41.73154067993164,41.83902068346309,41.41625944274715,41.53807339349558,13990600
2013-12-24,41.738712310791016,41.76737474350112,41.58823863916297,41.60973409699554,4532600
2013-12-26,41.702884674072266,41.889185015588005,41.502250383132285,41.81036469415444,6677000
2013-12-27,41.659881591796875,41.810355225875966,41.60255947408075,41.6813770442655,8943700
2013-12-30,41.52375411987305,41.75304814008664,41.35178223801269,41.659896590187266,8815800
2013-12-31,41.90351104736328,41.95366893054282,41.595396774460646,41.70287951464515,11017400
2014-01-02,41.982845306396484,42.19200290417672,41.80975145058178,42.0549700390503,15627600
2014-01-03,42.307403564453125,42.516561181213966,41.98284911625138,42.04054890761057,14214100
2014-01-06,42.55261993408203,42.891599312270756,42.430012010817286,42.66801675944539,17550700
2014-01-07,42.062171936035156,42.862738410075366,41.91071415750772,42.76176655772374,17851200
2014-01-08,42.45885467529297,42.487704566410166,42.04775335634263,42.22084995176875,14687400
2014-01-09,42.37952423095703,42.55262084835987,42.069397491542496,42.53819590096985,13242500
2014-01-10,42.18479919433594,42.37952912841105,41.96121661086912,42.314618233293444,12694900
2014-01-13,41.61502456665039,42.314616687045095,41.49241387978521,42.199219850083665,20711600
2014-01-14,41.64386749267578,42.24970147312825,41.51404572891617,42.04775497879266,30272400
2014-01-15,42.90602493286133,43.02142176003612,41.636657082661266,41.636657082661266,35186600
2014-01-16,42.545413970947266,43.14403421499249,42.365106237601,42.40116723401472,21689400
2014-01-17,41.910728454589844,42.718506300238175,41.85302866140475,42.7040813519419,20997900
2014-01-21,41.9539909362793,42.14872356674817,41.52846743977838,41.89629390759052,19548300
2014-01-22,41.53569412231445,42.06940628215745,41.41308341951786,42.06940628215745,15433500
2014-01-23,40.727901458740234,41.182274851724635,40.54037992244577,41.17506375476422,26234600
2014-01-24,39.732608795166016,40.648572331529074,39.732608795166016,40.38892877775341,26833100
2014-01-27,39.732608795166016,40.24468205329166,39.44411534624252,39.72539769701777,23935000
2014-01-28,40.20140075683594,40.63413807985885,39.840785403891246,39.948968359008575,18041000
2014-01-29,40.04994583129883,40.295164415723775,39.55950866244893,39.638844491421295,25459000
2014-01-30,40.3889274597168,40.67020705003545,40.12207281650132,40.43941339893926,17031100
2014-01-31,39.927330017089844,40.46825301533161,39.79750827740969,40.02830186989071,18174000
2014-02-03,39.17003631591797,40.33121531351792,39.090700506798235,40.028299770998764,28549900
2014-02-04,39.63162612915039,39.92011674829445,39.379193742213076,39.465743404105304,20709300
2014-02-05,39.81916046142578,39.99225710160611,39.36478693959823,39.73982461597971,19491600
2014-02-06,40.7351188659668,40.78560480634138,39.811944240514485,39.92012721934114,20881600
2014-02-07,40.83608627319336,41.05966880698587,40.57644275040904,40.85772506761012,23388500
2014-02-10,40.922630310058594,41.052449302287414,40.67019791934148,40.944266350217276,14715200
2014-02-11,41.420284271240234,41.521256141103095,40.80723920348593,40.82887524666308,18774100
2014-02-12,41.48520278930664,41.622235673450994,41.225559218273034,41.35538100378984,13437900
2014-02-13,41.85301971435547,41.90350564696111,41.0813030287813,41.16063885181215,16605500
2014-02-14,41.93956756591797,41.99726459298801,41.65107417673718,41.752046037567396,13067300
2014-02-18,42.18479919433594,42.30019603551416,41.759272826626656,41.8458197696909,14983800
2014-02-19,41.297672271728516,42.220849519078406,41.268825132184006,42.09102776165853,18669900
2014-02-20,41.528465270996094,41.80974480544706,41.304882762220736,41.49240153476245,12457000
2014-02-21,41.550106048583984,41.715988799318204,41.37700944926991,41.53568110270139,16790100
2014-02-24,41.85301971435547,41.99726641520458,41.528468076541216,41.55731521568945,16151400
